directory,scl_file,notes,period,just,limit,description,tones,reference
xenharmonikon,xen18-erlich-liese-17.scl,17,1202.62,False,0,"2L 15s MOS for Liese, L=117.41, s=64.52",64.52 129.04 193.56 258.08 375.49 440.01 504.53 569.05 633.57 698.09 762.61 827.13 944.54 1009.06 1073.58 1138.10 1202.62,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.189"
xenharmonikon,xen18-erlich-dicot-17.scl,17,1207.66,False,0,"7L 10s MOS for Dicot, L=90.78, s=57.22",57.22 148.00 205.22 296.00 353.22 410.44 501.22 558.44 649.22 706.44 797.22 854.44 911.66 1002.44 1059.66 1150.44 1207.66,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.185"
xenharmonikon,xen14-mclaren-nonoctave-17-3.scl,17,1901.955001,False,0,17th root of 3 non-octave scale,111.879706 223.759412 335.639118 447.518824 559.39853 671.278236 783.157942 895.037647 1006.917353 1118.797059 1230.676765 1342.556471 1454.436177 1566.315883 1678.195589 1790.075295 3/1,"B. McLaren, The Uses and Characteristics of Non-Octave Scales, Xenharmonikon 14 (1993), p.22"
database-of-musical-scales,Colombia_Marimba_6.scl,17,2550.0,False,0,Measured scale M0289 in DaMuSc,100.0 210.0 280.0 470.0 670.0 860.0 1000.0 1160.0 1340.0 1490.0 1640.0 1840.0 1990.0 2160.0 2260.0 2450.0 2550.0,C. Mi+APE-ana Blasco. Afinacion de las marimbas en la costa pacifiica colombiana: Un ejemplo de la memoria intervalica africana en colombia. 1990
database-of-musical-scales,Malawi_Asena_30.scl,17,2568.0,False,0,Measured scale M0123 in DaMuSc,190.0 316.0 433.0 595.0 671.0 815.0 996.0 1082.0 1145.0 1352.0 1523.0 1626.0 1880.0 1975.0 2228.0 2440.0 2568.0,"W. Van Zanten. The equidistant heptatonic scale of the asena in malawi. Afr. Music, 6(1):107-125, 1980. doi: 10.21504/amj. V6i1.1099"
database-of-musical-scales,Colombia_Marimba_8.scl,17,2730.0,False,0,Measured scale M0291 in DaMuSc,205.0 335.0 500.0 695.0 840.0 1025.0 1145.0 1295.0 1430.0 1575.0 1815.0 1980.0 2125.0 2310.0 2490.0 2595.0 2730.0,C. Mi+APE-ana Blasco. Afinacion de las marimbas en la costa pacifiica colombiana: Un ejemplo de la memoria intervalica africana en colombia. 1990
database-of-musical-scales,DemRepCongo_Marimba_2.scl,17,2891.0,False,0,Measured scale M0020 in DaMuSc,112.0 338.0 469.0 646.0 826.0 972.0 1187.0 1352.0 1476.0 1691.0 1849.0 2033.0 2239.0 2405.0 2557.0 2737.0 2891.0,"H. Rechberger. Scales and Modes Around the World: The Complete Guide to the Scales and Modes of the World. Fennica Gehrman Ltd., 2018"
database-of-musical-scales,Malawi_Asena_13.scl,17,2919.0,False,0,Measured scale M0106 in DaMuSc,143.0 316.0 511.0 669.0 837.0 991.0 1144.0 1337.0 1526.0 1706.0 1923.0 2075.0 2232.0 2406.0 2537.0 2741.0 2919.0,"W. Van Zanten. The equidistant heptatonic scale of the asena in malawi. Afr. Music, 6(1):107-125, 1980. doi: 10.21504/amj. V6i1.1099"
database-of-musical-scales,Guinea_Guinea_Malinke_2.scl,17,2924.0,False,0,Measured scale M0132 in DaMuSc,178.0 346.0 519.0 684.0 859.0 1028.0 1201.0 1372.0 1544.0 1714.0 1872.0 2048.0 2232.0 2402.0 2578.0 2748.0 2924.0,"Gilbert Rouget and J. Schwarz. Sur les xylophones quiheptaphoniques des malink. Rev. Musicol., 55(1):47-77, 1969. doi: 10.2307/927751"
database-of-musical-scales,Myanmar_Burma_3.scl,17,2928.0,False,0,Measured scale M0423 in DaMuSc,193.0 380.0 543.0 692.0 875.0 1062.0 1221.0 1396.0 1577.0 1742.0 1926.0 2098.0 2253.0 2429.0 2597.0 2785.0 2928.0,"Robert Garfias. Preliminary thoughts on burmese modes. Asian Music, 7(1):39-49, 1975"
database-of-musical-scales,Guinea_Guinea_Malinke_3.scl,17,2929.0,False,0,Measured scale M0133 in DaMuSc,167.0 347.0 513.0 679.0 839.0 1019.0 1199.0 1369.0 1536.0 1707.0 1874.0 2052.0 2228.0 2406.0 2567.0 2735.0 2929.0,"Gilbert Rouget and J. Schwarz. Sur les xylophones quiheptaphoniques des malink. Rev. Musicol., 55(1):47-77, 1969. doi: 10.2307/927751"
database-of-musical-scales,Guinea_Guinea_Malinke_1.scl,17,2931.0,False,0,Measured scale M0131 in DaMuSc,174.0 356.0 533.0 692.0 866.0 1034.0 1203.0 1366.0 1543.0 1705.0 1888.0 2063.0 2226.0 2396.0 2576.0 2738.0 2931.0,"Gilbert Rouget and J. Schwarz. Sur les xylophones quiheptaphoniques des malink. Rev. Musicol., 55(1):47-77, 1969. doi: 10.2307/927751"
database-of-musical-scales,Thailand_6.scl,17,2940.0,False,0,Measured scale M0065 in DaMuSc,170.0 350.0 530.0 695.0 865.0 1035.0 1205.0 1375.0 1555.0 1735.0 1900.0 2070.0 2240.0 2405.0 2580.0 2760.0 2940.0,"N. Wisuttipat. Relative nature of thai traditional music through its tuning system. International Journal of Creative and Arts Studies, 2(1):86-97, 2015. doi: 10.24821/ijcas.v2i1.1441"
database-of-musical-scales,Indonesia_Gamelan_Swastigitha_Slendro.scl,17,4075.0,False,0,Measured scale M0073 in DaMuSc,191.0 443.0 682.0 926.0 1169.0 1408.0 1640.0 1889.0 2132.0 2367.0 2612.0 2846.0 3094.0 3332.0 3583.0 3820.0 4075.0,"W. A. Sethares. Tuning, Timbre, Spectrum, Scale. Springer Science and Business Media, 2005"
database-of-musical-scales,Indonesia_Gamelan_Kyai_Kaduk_Manis_Slendro.scl,17,4087.0,False,0,Measured scale M0074 in DaMuSc,266.0 486.0 719.0 958.0 1204.0 1457.0 1694.0 1931.0 2168.0 2402.0 2652.0 2895.0 3138.0 3362.0 3607.0 3850.0 4087.0,"W. A. Sethares. Tuning, Timbre, Spectrum, Scale. Springer Science and Business Media, 2005"
xenharmonikon,xen15-oconnell-golden-section-18.scl,18,833.090296,False,0,18 parts of the Golden Section,46.282794 92.565588 138.848383 185.131177 231.413971 277.696765 323.97956 370.262354 416.545148 462.827942 509.110737 555.393531 601.676325 647.959119 694.241914 740.524708 786.807502 833.090296,"Walter O'Connell, The Tonality of the Golden Section, Xenharmonikon 15 (1993), p.16"
xenharmonikon,xen18-erlich-doublewide-18.scl,18,1198.56,False,0,"4L 14s MOS for Doublewide, L=108.40, s=54.64",54.64 109.28 217.68 272.32 326.96 381.60 490.00 544.64 599.28 653.92 708.56 816.96 871.60 926.24 980.88 1089.28 1143.92 1198.56,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.185"
xenharmonikon,xen18-erlich-amity-18.scl,18,1199.85,False,0,"7L 11s MOS for Amity, L=134.62, s=23.41",23.41 158.03 181.44 316.06 339.47 362.88 497.50 520.91 655.53 678.94 702.35 836.97 860.38 883.79 1018.41 1041.82 1176.44 1199.85,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.182"
xenharmonikon,xen18-erlich-vishnu-18.scl,18,1199.94,False,0,"16L 2s MOS for Vishnu, L=71.15, s=30.77",71.15 142.30 213.45 284.60 315.37 386.52 457.67 528.82 599.97 671.12 742.27 813.42 884.57 915.34 986.49 1057.64 1128.79 1199.94,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.199"
mailing-lists,JoanAlbertBan18tone.scl,18,1200.0,True,5,Pure 18-tone JI tone-scale (in dutch: 'toonschaal'),25/24 16/15 10/9 9/8 75/64 6/5 5/4 4/3 25/18 45/32 3/2 25/16 8/5 5/3 16/9 9/5 15/8 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_87455.html#87634
mailing-lists,steldia.scl,18,1200.0,True,7,Stellated hexany plus diamond; superparticular ratios,15/14 8/7 7/6 6/5 60/49 5/4 9/7 4/3 7/5 10/7 3/2 8/5 5/3 12/7 7/4 25/14 15/8 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_15662.html#15662
mailing-lists,18rat.scl,18,1200.0,True,11,11-limit version of 18edo,80/77 27/25 55/49 7/6 40/33 63/50 55/42 49/36 99/70 72/49 55/36 100/63 33/20 12/7 98/55 50/27 77/40 2,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_89523.html#89877
mailing-lists,eikohole2.scl,18,1200.0,True,11,Second eikohole ball,56/55 21/20 12/11 63/55 6/5 14/11 4/3 7/5 16/11 3/2 84/55 8/5 18/11 56/33 9/5 28/15 21/11 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_11776.html#11776
mailing-lists,sims.scl,18,1200.0,True,31,Ezra Sims' 18-tone mode                                                         ,25/24 13/12 9/8 7/6 29/24 5/4 21/16 11/8 23/16 3/2 25/16 13/8 27/16 7/4 29/16 15/8 31/16 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_22968.html#23089
mailing-lists,shahin.scl,18,1200.0,True,89,Mohajeri Shahin Iranian style scale tuning@yahoo April 9 2006,18/17 27/25 9/8 108/91 108/89 54/43 4/3 108/79 27/19 36/25 3/2 27/17 18/11 27/16 108/61 108/59 36/19 2,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_65431.html#65961
mailing-lists,7-and-12.scl,18,1200.0,False,0,"7-note and 12-note equal temperament, coinciding on Bb",100.00000 142.85714 200.00000 300.00000 314.28571 400.00000 485.71429 500.00000 600.00000 657.14286 700.00000 800.00000 828.57143 900.00000 1000.00000 1100.00000 1171.42875 2/1,https://yahootuninggroupsultimatebackup.github.io/makemicromusic/topicId_15868.html#15898
mailing-lists,diamin7_72.scl,18,1200.0,False,0,diamin7 in 72-et,116.666667 183.333333 266.666667 233.333333 316.666667 383.333333 500.000000 516.666667 583.333333 616.666667 700.000000 816.666667 883.333333 966.666667 933.333333 1016.666667 1083.333333 1200.000000,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_12374.html#12374
mailing-lists,diamin7marv.scl,18,1200.0,False,0,1/4 kleismic tempered diamin7,115.587047 184.331593 268.798786 231.174094 315.641287 384.385833 499.972880 515.695527 584.440073 615.559927 700.027120 815.614167 884.358713 968.825906 931.201214 1015.668407 1084.412953 1200.000000,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_12374.html#12374
mailing-lists,shahin118.scl,18,1200.0,False,0,Shahin scale in 118-et,101.694915 132.203390 203.389831 294.915254 335.593220 396.610169 498.305085 538.983051 610.169492 630.508475 701.694915 803.389831 854.237288 905.084746 986.440678 1047.457627 1108.474576 1200.000000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_65431.html#65961
xenharmonikon,xen18-erlich-ennealimmal-18.scl,18,1200.033,False,0,"9L 9s MOS for Ennealimmal, L=84.313, s=49.024",49.024 133.337 182.361 266.674 315.698 400.011 449.035 533.348 582.372 666.685 715.709 800.022 849.046 933.359 982.383 1066.696 1115.720 1200.033,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.186"
database-of-musical-scales,Malawi_Asena_28.scl,18,3085.0,False,0,Measured scale M0121 in DaMuSc,150.0 322.0 508.0 702.0 841.0 1035.0 1220.0 1360.0 1551.0 1708.0 1876.0 2065.0 2213.0 2420.0 2551.0 2723.0 2987.0 3085.0,"W. Van Zanten. The equidistant heptatonic scale of the asena in malawi. Afr. Music, 6(1):107-125, 1980. doi: 10.21504/amj. V6i1.1099"
xenharmonikon,xen18-erlich-sensisept-19.scl,19,1198.39,False,0,"8L 11s MOS for Sensisept, L=81.20, s=49.89",49.89 131.09 180.98 262.18 312.07 393.27 443.16 493.05 574.25 624.14 705.34 755.23 805.12 886.32 936.21 1017.41 1067.30 1148.50 1198.39,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.197"
xenharmonikon,xen18-erlich-myna-19.scl,19,1198.83,False,0,"4L 15s MOS for Myna, L=146.97, s=40.73",40.73 81.46 228.43 269.16 309.89 350.62 391.35 538.32 579.05 619.78 660.51 807.48 848.21 888.94 929.67 970.40 1117.37 1158.10 1198.83,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.191"
xenharmonikon,xen18-erlich-sensipent-19.scl,19,1199.59,False,0,"8L 11s MOS for Sensipent, L=74.53, s=54.85",54.85 129.38 184.23 258.76 313.61 388.14 442.99 497.84 572.37 627.22 701.75 756.60 811.45 885.98 940.83 1015.36 1070.21 1144.74 1199.59,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.197"
xenharmonikon,xen18-erlich-wurschmidt-19.scl,19,1199.69,False,0,"3L 16s MOS for Wurschmidt, L=203.79, s=36.77",36.77 73.54 110.31 314.10 350.87 387.64 424.41 461.18 497.95 701.74 738.51 775.28 812.05 848.82 885.59 1089.38 1126.15 1162.92 1199.69,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.199"
xenharmonikon,xen18-erlich-luna-19.scl,19,1199.98,False,0,"6L 13s MOS for Luna, L=111.588, s=40.804",40.804 152.392 193.196 234.000 345.588 386.392 427.196 538.784 579.588 620.392 661.196 772.784 813.588 854.392 965.980 1006.784 1047.588 1159.176 1199.98,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.189"
mailing-lists,chain_of_minor_thirds.scl,19,1200.0,True,5,19-note chain of minor thirds,648/625 419904/390625 78125/69984 125/108 6/5 3888/3125 2519424/1953125 15625/11664 25/18 36/25 23328/15625 1953125/1259712 3125/1944 5/3 216/125 139968/78125 390625/209952 625/324 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_80686.html#80706
mailing-lists,cw19_5.scl,19,1200.0,True,5,CalkinWilf(<19 30 44|),135/128 27/25 9/8 75/64 6/5 5/4 32/25 4/3 25/18 36/25 3/2 25/16 8/5 5/3 128/75 9/5 15/8 48/25 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_21119.html#21119
mailing-lists,fivecrys2.scl,19,1200.0,True,5,Second 5-limit crystal ball,25/24 16/15 10/9 9/8 6/5 5/4 32/25 4/3 25/18 36/25 3/2 25/16 8/5 5/3 16/9 9/5 15/8 48/25 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_21147.html#21157
mailing-lists,kleis.scl,19,1200.0,True,5,Kleismic detempered circle of minor thirds,25/24 27/25 10/9 125/108 6/5 5/4 125/96 4/3 25/18 36/25 3/2 125/81 8/5 5/3 125/72 9/5 50/27 48/25 2,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_57521.html#57521
xenharmonikon,xen05-wilson-scott.scl,19,1200.0,True,5,A Scale for Scott,25/24 16/15 9/8 75/64 6/5 5/4 32/25 4/3 45/32 36/25 3/2 25/16 8/5 5/3 225/128 9/5 15/8 48/25 2/1,"Erv Wilson, The Pitches of Meantone Assigned to the 19-tone Generalized Keyboard, Xenharmonikon 5 (1976)"
xenharmonikon,xen07-chalmers-ariel.scl,19,1200.0,True,5,Ariel,25/24 16/15 10/9 125/108 6/5 5/4 32/25 4/3 25/18 36/25 3/2 25/16 8/5 5/3 216/125 9/5 15/8 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-fokker-h.scl,19,1200.0,True,5,Fokker-H,25/24 16/15 10/9 75/64 6/5 5/4 32/25 4/3 25/18 36/25 3/2 25/16 8/5 5/3 128/75 9/5 15/8 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-fokker-k.scl,19,1200.0,True,5,Fokker-K,25/24 27/25 10/9 125/108 6/5 5/4 162/125 4/3 25/18 36/25 3/2 125/81 8/5 5/3 216/125 9/5 50/27 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-fokker.scl,19,1200.0,True,5,Fokker,25/24 16/15 9/8 75/64 6/5 5/4 32/25 4/3 45/32 36/25 3/2 25/16 8/5 5/3 128/75 9/5 15/8 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-hanson-just.scl,19,1200.0,True,5,Hanson-19,25/24 27/25 9/8 125/108 6/5 5/4 125/96 4/3 25/18 36/25 3/2 25/16 8/5 5/3 125/72 9/5 15/8 48/25 2/1,"John H. Chalmers, Jr., Some additional nineteen-tone scales, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-mandelbaum-1.scl,19,1200.0,True,5,Mandelbaum-1,25/24 27/25 10/9 125/108 6/5 5/4 125/96 4/3 25/18 36/25 3/2 125/81 8/5 5/3 125/72 9/5 50/27 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-opelt.scl,19,1200.0,True,5,Opelt,25/24 27/25 9/8 75/64 6/5 5/4 32/25 4/3 25/18 36/25 3/2 25/16 8/5 5/3 125/72 9/5 15/8 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-scalatron.scl,19,1200.0,True,5,Scalatron-19,25/24 16/15 9/8 75/64 6/5 5/4 125/96 4/3 45/32 36/25 3/2 25/16 8/5 5/3 225/128 9/5 15/8 125/64 2/1,"John H. Chalmers, Jr., Some additional nineteen-tone scales, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-wurschmidt-1.scl,19,1200.0,True,5,Wurschmidt-1,25/24 16/15 9/8 75/64 6/5 5/4 32/25 4/3 25/18 36/25 3/2 25/16 8/5 5/3 128/75 16/9 15/8 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen07-chalmers-wurschmidt-2.scl,19,1200.0,True,5,Wurschmidt-2,25/24 27/25 9/8 75/64 6/5 5/4 32/25 4/3 25/18 36/25 3/2 25/16 8/5 5/3 128/75 16/9 50/27 48/25 2/1,"John H. Chalmers, Jr., A Collection of Scales With Nineteen Tones, Xenharmonikon 7 & 8 (1979)"
xenharmonikon,xen12-hanson-06-basic-just.scl,19,1200.0,True,5,"Basic group of 19 of 53 tones, tonal function, Figure 6",25/24 27/25 9/8 144/125 6/5 5/4 125/96 4/3 25/18 36/25 3/2 25/16 8/5 5/3 125/72 9/5 15/8 48/25 2/1,"Larry A. Hanson, Development of a 53-Tone Keyboard Layout, Xenharmonikon 12 (1989)"
mailing-lists,19highschool1.scl,19,1200.0,True,7,First 19-note Highschool scale,21/20 27/25 9/8 7/6 6/5 5/4 9/7 4/3 7/5 36/25 3/2 14/9 8/5 5/3 7/4 9/5 15/8 27/14 2,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_90597.html#90600
mailing-lists,19highschool2.scl,19,1200.0,True,7,Second 19-note Highschool scale,21/20 27/25 9/8 7/6 6/5 5/4 9/7 4/3 7/5 36/25 3/2 14/9 8/5 5/3 7/4 9/5 15/8 35/18 2,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_90597.html#90600
mailing-lists,cpak19.scl,19,1200.0,True,7,optimal tetrad pack scale,21/20 35/32 9/8 7/6 49/40 5/4 21/16 4/3 7/5 35/24 3/2 63/40 105/64 5/3 7/4 147/80 15/8 63/32 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_12984.html#12984
mailing-lists,cpak19a.scl,19,1200.0,True,7,First 19-epimorphic ordered tetrad pack scale,21/20 15/14 9/8 7/6 6/5 5/4 21/16 4/3 7/5 10/7 3/2 63/40 8/5 5/3 7/4 9/5 15/8 63/32 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_12982.html#12982
mailing-lists,cpak19b.scl,19,1200.0,True,7,Second 19-epimorphic ordered tetrad pack scale,21/20 15/14 9/8 7/6 6/5 5/4 21/16 4/3 7/5 10/7 3/2 63/40 8/5 5/3 7/4 25/14 15/8 63/32 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_12982.html#12982
mailing-lists,cw19_7.scl,19,1200.0,True,7,CalkinWilf(<19 30 44 53|),21/20 35/32 9/8 7/6 6/5 5/4 9/7 4/3 7/5 10/7 3/2 14/9 8/5 5/3 7/4 9/5 15/8 40/21 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_21119.html#21119
mailing-lists,hahn19.scl,19,1200.0,True,7,Hahn-reduced 19 note scale,21/20 15/14 9/8 7/6 6/5 5/4 9/7 4/3 7/5 10/7 3/2 14/9 8/5 5/3 7/4 9/5 15/8 35/18 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_10822.html#10822
mailing-lists,mandelbaum7.scl,19,1200.0,True,7,Mandelbaum's 7-limit 19-tone scale                                              ,25/24 15/14 9/8 7/6 6/5 5/4 9/7 4/3 7/5 36/25 3/2 14/9 8/5 5/3 7/4 9/5 15/8 27/14 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_104052.html#104052
mailing-lists,mandelbaum7keemun.scl,19,1200.0,True,7,Keemun Fokkerization of mandelbaum7,25/24 15/14 9/8 7/6 6/5 5/4 9/7 4/3 7/5 36/25 3/2 25/16 8/5 5/3 7/4 9/5 15/8 48/25 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_104052.html#104052
mailing-lists,metdia.scl,19,1200.0,True,7,Consists of the tetrads of detempered Meantone[21] = meandia.scl,21/20 15/14 9/8 8/7 7/6 6/5 5/4 9/7 4/3 7/5 10/7 3/2 8/5 5/3 12/7 7/4 9/5 15/8 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_15660.html#15660
mailing-lists,rat19.scl,19,1200.0,True,7,171-et Hahn reduced 7-limit 19-almost-equal,28/27 672/625 125/112 125/108 6/5 56/45 1323/1024 75/56 25/18 36/25 112/75 2048/1323 45/28 5/3 216/125 224/125 625/336 27/14 2,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_55054.html#55054
mailing-lists,smalldi19a.scl,19,1200.0,True,7,"Small diesic 19-note block, <16/15, 126/125, 1728/1715> commas",36/35 25/24 8/7 7/6 6/5 175/144 5/4 48/35 7/5 10/7 35/24 8/5 288/175 5/3 12/7 7/4 48/25 35/18 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_4541.html#4541
mailing-lists,smalldi19b.scl,19,1200.0,True,7,"Small diesic 19-note block, <16/15, 126/125, 2401/2400> commas",50/49 21/20 8/7 7/6 6/5 49/40 5/4 48/35 7/5 10/7 35/24 8/5 80/49 5/3 12/7 7/4 40/21 49/25 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_4541.html#4541
